asv.3	FO082258.2	100.000	313	0	0	1	313	18763	18451	7.61e-161	579
asv.3	FO082258.2	100.000	313	0	0	1	313	36679	36991	7.61e-161	579
asv.3	LC137893.1	98.876	89	1	0	1	89	352	440	1.17e-34	159
asv.3	MN974997.1	97.368	38	1	0	35	72	229	266	2.63e-06	65.8
asv.3	KF901309.1	97.222	36	1	0	35	70	427	462	3.41e-05	62.1
asv.3	MF319140.1	97.143	35	1	0	35	69	391	425	1.23e-04	60.2
asv.3	KR125035.1	100.000	30	0	0	35	64	381	410	0.002	56.5
asv.3	KM849065.1	100.000	30	0	0	35	64	380	409	0.002	56.5
asv.3	KM847671.1	100.000	30	0	0	35	64	379	408	0.002	56.5
asv.3	KM844310.1	100.000	30	0	0	35	64	380	409	0.002	56.5
asv.3	AP012526.1	100.000	30	0	0	79	108	5955	5984	0.002	56.5
asv.3	MZ057929.1	100.000	30	0	0	35	64	380	409	0.002	56.5
asv.3	LC533289.1	100.000	30	0	0	79	108	5955	5984	0.002	56.5
asv.3	JQ601312.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	JF459274.1	96.970	33	1	0	79	111	420	452	0.002	56.5
asv.3	JF888344.1	100.000	30	0	0	35	64	380	409	0.002	56.5
asv.3	JF888342.1	100.000	30	0	0	35	64	380	409	0.002	56.5
asv.3	JF449156.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	JF447730.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	JF447729.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	JF455752.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	JF455750.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	JF455749.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	HQ545503.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097030.1	96.970	33	1	0	79	111	187	219	0.002	56.5
asv.3	EU097029.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097026.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097025.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097023.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097022.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097021.1	96.970	33	1	0	79	111	405	437	0.002	56.5
asv.3	EU097020.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097017.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097016.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097015.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097013.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097012.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097011.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097010.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097009.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097008.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097007.1	96.970	33	1	0	79	111	187	219	0.002	56.5
asv.3	EU097006.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097004.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EU097002.1	96.970	33	1	0	79	111	185	217	0.002	56.5
asv.3	EF080683.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EF080682.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	EF080681.1	96.970	33	1	0	79	111	423	455	0.002	56.5
asv.3	MK930889.1	100.000	29	0	0	35	63	362	390	0.006	54.7
asv.3	MN132296.1	100.000	29	0	0	80	108	313	341	0.006	54.7
asv.3	EU310775.1	100.000	29	0	0	33	61	164	192	0.006	54.7
asv.3	MW752417.1	100.000	28	0	0	33	60	434	461	0.021	52.8
asv.3	MT260042.1	100.000	28	0	0	33	60	380	407	0.021	52.8
asv.3	JF435656.1	100.000	28	0	0	84	111	428	455	0.021	52.8
asv.3	HQ423085.1	100.000	28	0	0	33	60	383	410	0.021	52.8
asv.6	KX263375.1	100.000	35	0	0	47	81	255	289	2.63e-06	65.8
asv.6	KT007461.1	95.000	40	2	0	33	72	378	417	9.47e-06	63.9
asv.6	KT007459.1	95.000	40	2	0	33	72	378	417	9.47e-06	63.9
asv.6	KT007456.1	95.000	40	2	0	33	72	378	417	9.47e-06	63.9
asv.6	GU213680.1	100.000	32	0	0	261	292	606	637	1.23e-04	60.2
asv.6	MG423375.1	97.059	34	1	0	33	66	375	408	4.41e-04	58.4
asv.6	KT007443.1	97.059	34	1	0	33	66	378	411	4.41e-04	58.4
asv.6	KT007442.1	97.059	34	1	0	33	66	378	411	4.41e-04	58.4
asv.6	KT007441.1	97.059	34	1	0	33	66	378	411	4.41e-04	58.4
asv.6	KX263374.1	100.000	29	0	0	47	75	255	283	0.006	54.7
asv.6	MN134750.1	100.000	29	0	0	218	246	563	591	0.006	54.7
asv.16	KJ169391.1	95.918	49	2	0	33	81	338	386	9.41e-11	80.5
asv.16	KJ169325.1	95.918	49	2	0	33	81	342	390	9.41e-11	80.5
