asv.6	LC314452.1	100.000	256	0	0	1	256	183	438	2.94e-129	473
asv.6	KJ007931.1	100.000	256	0	0	1	256	296	551	2.94e-129	473
asv.6	AJ240920.1	100.000	256	0	0	1	256	500	755	2.94e-129	473
asv.6	MN746243.1	99.609	256	1	0	1	256	495	750	1.37e-127	468
asv.6	MH243534.1	99.609	256	1	0	1	256	495	750	1.37e-127	468
asv.6	LC314460.1	99.609	256	1	0	1	256	183	438	1.37e-127	468
asv.6	NR_114290.1	99.609	256	1	0	1	256	496	751	1.37e-127	468
asv.6	HM474933.1	99.609	256	1	0	1	256	183	438	1.37e-127	468
asv.6	HM437382.1	99.609	256	1	0	1	256	510	765	1.37e-127	468
asv.6	NR_116861.1	99.609	256	1	0	1	256	504	759	1.37e-127	468
asv.6	KM277055.1	100.000	246	0	0	11	256	1	246	1.06e-123	455
asv.6	KM277031.1	100.000	246	0	0	11	256	1	246	1.06e-123	455
asv.6	GU184454.1	99.598	249	1	0	1	249	401	649	1.06e-123	455
asv.6	KY276010.1	100.000	245	0	0	12	256	1	245	3.82e-123	453
asv.6	FJ786101.1	98.047	256	5	0	1	256	476	731	6.40e-121	446
asv.6	CP045871.1	97.656	256	6	0	1	256	1968245	1967990	2.98e-119	440
asv.6	CP045871.1	97.656	256	6	0	1	256	2172780	2172525	2.98e-119	440
asv.6	CP045871.1	97.656	256	6	0	1	256	2345218	2344963	2.98e-119	440
asv.6	NR_044131.1	97.656	256	6	0	1	256	507	762	2.98e-119	440
asv.6	AY697893.1	97.656	256	6	0	1	256	515	770	2.98e-119	440
asv.6	U84019.1	99.587	242	0	1	15	256	1	241	2.98e-119	440
asv.6	NR_114029.1	97.266	256	7	0	1	256	496	751	3.85e-118	436
asv.6	U84025.1	98.776	245	0	3	15	256	1	245	4.98e-117	433
asv.6	AH005108.2	98.765	243	1	2	15	256	1	242	1.79e-116	431
asv.6	JX022628.1	99.556	225	0	1	32	256	2	225	8.40e-110	409
asv.6	KJ491745.1	97.436	234	6	0	1	234	496	729	5.05e-107	399
asv.6	KM277312.1	100.000	214	0	0	43	256	1	214	6.54e-106	396
asv.6	KM277305.1	95.122	246	12	0	11	256	1	246	1.09e-103	388
asv.6	GU185297.1	100.000	201	0	0	1	201	449	649	1.10e-98	372
asv.6	KX602808.1	100.000	185	0	0	1	185	166	350	8.64e-90	342
asv.6	EU627867.1	100.000	180	0	0	1	180	516	695	5.20e-87	333
asv.9	MN145744.1	100.000	256	0	0	1	256	140	395	2.94e-129	473
asv.9	MH077360.1	100.000	256	0	0	1	256	329	584	2.94e-129	473
asv.9	MH077258.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	MH077244.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	MH077126.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	MH077111.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH077030.1	100.000	256	0	0	1	256	440	695	2.94e-129	473
asv.9	MH076653.1	100.000	256	0	0	1	256	434	689	2.94e-129	473
asv.9	MH076589.1	100.000	256	0	0	1	256	440	695	2.94e-129	473
asv.9	MH076557.1	100.000	256	0	0	1	256	446	701	2.94e-129	473
asv.9	MH076396.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH076241.1	100.000	256	0	0	1	256	434	689	2.94e-129	473
asv.9	MH076036.1	100.000	256	0	0	1	256	440	695	2.94e-129	473
asv.9	MH075908.1	100.000	256	0	0	1	256	443	698	2.94e-129	473
asv.9	MH075885.1	100.000	256	0	0	1	256	434	689	2.94e-129	473
asv.9	MH075848.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075829.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075819.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075762.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	MH075712.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	MH075703.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	MH075569.1	100.000	256	0	0	1	256	446	701	2.94e-129	473
asv.9	MH075534.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075530.1	100.000	256	0	0	1	256	407	662	2.94e-129	473
asv.9	MH075510.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075438.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075419.1	100.000	256	0	0	1	256	441	696	2.94e-129	473
asv.9	MH075418.1	100.000	256	0	0	1	256	446	701	2.94e-129	473
asv.9	MH075391.1	100.000	256	0	0	1	256	446	701	2.94e-129	473
asv.9	MH075205.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075200.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075195.1	100.000	256	0	0	1	256	446	701	2.94e-129	473
asv.9	MH075180.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075129.1	100.000	256	0	0	1	256	443	698	2.94e-129	473
asv.9	MH075112.1	100.000	256	0	0	1	256	443	698	2.94e-129	473
asv.9	MH075100.1	100.000	256	0	0	1	256	443	698	2.94e-129	473
asv.9	MF079524.1	100.000	256	0	0	1	256	141	396	2.94e-129	473
asv.9	LT720324.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT719897.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT721596.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT721349.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT721050.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT720878.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT720627.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT719181.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	KU937426.1	100.000	256	0	0	1	256	438	693	2.94e-129	473
asv.9	KU937415.1	100.000	256	0	0	1	256	443	698	2.94e-129	473
asv.9	KU937412.1	100.000	256	0	0	1	256	432	687	2.94e-129	473
asv.9	KM223739.1	100.000	256	0	0	1	256	423	678	2.94e-129	473
asv.9	KM223505.1	100.000	256	0	0	1	256	418	673	2.94e-129	473
asv.9	KM223277.1	100.000	256	0	0	1	256	424	679	2.94e-129	473
asv.9	KM223267.1	100.000	256	0	0	1	256	422	677	2.94e-129	473
asv.9	KM223215.1	100.000	256	0	0	1	256	422	677	2.94e-129	473
asv.9	KM223152.1	100.000	256	0	0	1	256	411	666	2.94e-129	473
asv.9	KM223140.1	100.000	256	0	0	1	256	419	674	2.94e-129	473
asv.9	KM222982.1	100.000	256	0	0	1	256	422	677	2.94e-129	473
asv.9	KM580275.1	100.000	256	0	0	1	256	472	727	2.94e-129	473
asv.9	KM580225.1	100.000	256	0	0	1	256	472	727	2.94e-129	473
asv.9	KJ007935.1	100.000	256	0	0	1	256	406	661	2.94e-129	473
asv.9	KJ007929.1	100.000	256	0	0	1	256	426	681	2.94e-129	473
asv.9	KC294916.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	KC874285.1	100.000	256	0	0	1	256	483	738	2.94e-129	473
asv.9	KC873523.1	100.000	256	0	0	1	256	482	737	2.94e-129	473
